,Unnamed: 0,month,var8,var6,a.1,a.2,a.3,a.4,var5,b.5,b.7,b.8,b.9,b.12,b.15,b.16,b.17,b.18,b.19,b.22,c.29,c.30,var7,c.32,c.38,c.47,c.48,c.57,c.58,c.59,b.63,c.77,c.92,c.93,d.94,e.95,e.96,e.97,e.98,e.99,e.100,e.101,f.102,f.103,f.104,a.124,var3,var4,c.125,c.126,t7.158,c.159,c.160,c.161,c.162,c.163,c.164,c.165,c.166,c.167,c.168,c.169,c.170,c.171,c.172,t7.173,t7.174,t7.175,t7.176,t7.177,t7.178,t7.179,t7.180,t7.181,t7.182,a.186,var2,totshopping.rep,var1,c.187,f.188,c.189,var0,f.284,pov6
49,259,1,1.0,0.0,1,11,1,65,27,2,1,4.0,1,1,4,4,4.0,4.0,5,14,2,2,2,2,2,2045.06,2.0,350.0,150.0,150.0,2,40.0,1.0,2,7,2,2,2,2,2,2,2.0,2,2,9,2.69,10259011.96,1.0,40.0,2,40.0,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,1,49.55,40.0,0.0,2,2,1,0.0,4,0.0,1
50,263,1,1.0,0.0,1,5,1,65,29,1,1,1.0,2,2,3,3,3.0,3.0,4,14,1,1,1,1,2,717.6,3.0,300.0,60.0,60.0,2,140.0,2.0,2,5,2,1,1,2,2,2,2.0,1,2,2,3.4,144297193.5,2.0,140.0,2,70.0,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,1,192.83,70.0,0.0,1,2,2,1.0,3,4.0,1
51,266,1,1.0,0.0,1,10,1,16,17,2,1,4.0,1,1,1,1,1.0,1.0,2,97,2,2,2,2,2,0.0,0.0,120.0,0.0,0.0,2,29.0,1.0,2,7,4,4,4,4,4,4,0.0,2,2,2,3.52,3744975.54,1.0,29.0,2,29.0,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,1,1,24.71,29.0,0.0,2,2,1,7.0,14,3.0,2
52,268,1,1.0,0.0,1,12,1,7,48,2,1,1.0,2,2,16,16,16.0,16.0,11,31,2,2,2,2,2,0.0,0.0,230.0,20.0,20.0,2,200.0,1.0,2,6,2,2,1,1,1,2,2.0,2,2,11,3.35,7283128.88,1.0,200.0,2,200.0,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,1,28.26,200.0,0.0,1,2,1,7.0,14,1.0,1
53,276,1,1.0,0.0,1,3,1,65,27,1,1,1.0,1,1,4,4,4.0,4.0,5,14,2,2,2,2,2,0.0,4.0,0.0,200.0,200.0,2,40.0,1.0,2,7,2,2,1,2,1,1,2.0,2,1,10,2.69,10259011.96,1.0,40.0,2,40.0,2,2,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,1,1,2,2,2,1,49.55,40.0,0.0,1,2,1,0.0,5,0.0,1
54,277,1,1.0,0.0,1,4,1,54,30,2,1,1.0,2,2,2,2,2.0,2.0,3,14,2,2,2,2,1,700.0,2.0,300.0,80.0,80.0,2,60.0,1.0,2,6,2,2,1,1,1,1,2.0,2,2,1,2.79,815049.59,1.0,60.0,2,60.0,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,1,5.7,60.0,0.0,1,2,1,1.0,4,5.0,1
55,289,1,0.0,4.0,1,3,1,58,20,2,1,4.0,2,2,1,1,1.0,1.0,2,14,1,1,1,2,1,338.0,5.0,700.0,50.0,50.0,2,0.0,0.0,0,7,3,3,2,3,2,2,3.0,1,1,10,2.42,70925050.43,0.0,0.0,2,0.0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,100.7,0.0,0.0,2,2,2,1.0,1,2.0,1
56,292,1,0.0,4.0,1,12,1,3,2,2,1,1.0,2,2,0,0,0.5,0.5,1,12,1,1,1,2,2,0.0,0.0,0.0,0.0,0.0,2,0.0,0.0,0,7,1,1,2,3,2,2,2.0,1,2,11,3.62,8619300.21,0.0,0.0,2,0.0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,62.34,0.0,0.0,1,2,2,12.0,19,2.0,2
57,297,1,0.0,2.0,1,5,1,58,20,2,1,1.0,1,2,0,0,0.5,0.5,1,102,1,1,1,2,2,0.0,0.0,0.0,0.0,0.0,2,0.0,0.0,0,3,4,4,4,4,4,4,0.0,1,2,2,2.42,70925050.43,0.0,0.0,2,0.0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,100.7,0.0,0.0,1,2,2,11.0,18,3.0,2
58,298,1,0.0,2.0,1,7,1,58,20,2,3,0.0,2,2,4,4,4.0,4.0,5,31,2,2,2,2,2,0.0,0.0,100.0,10.0,10.0,2,80.0,1.0,2,6,2,2,2,3,2,2,1.0,2,1,3,2.42,70925050.43,1.0,80.0,2,80.0,1,2,2,2,2,1,2,2,2,2,2,2,2,2,1,2,2,2,1,2,2,2,2,1,100.7,80.0,0.0,4,4,1,7.0,14,2.0,1
59,300,1,2.0,0.0,1,7,1,57,34,1,1,1.0,2,2,17,17,17.0,17.0,11,14,2,2,2,2,2,0.0,0.0,600.0,300.0,300.0,2,1050.0,3.0,2,7,2,2,2,2,2,2,2.0,1,2,4,7.04,6004575.0,3.0,1050.0,2,350.0,1,1,1,2,2,2,2,2,2,2,2,2,2,2,1,1,1,2,2,2,2,2,2,1,26.7,350.0,0.0,1,2,1,7.0,14,5.0,1
60,303,1,1.0,0.0,1,2,1,116,14,1,1,1.0,1,1,7,7,7.0,7.0,8,14,2,2,2,2,2,0.0,0.0,100.0,0.0,0.0,2,0.0,0.0,0,6,2,2,1,3,2,1,1.0,1,1,10,3.26,728889.04,0.0,0.0,2,0.0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,66.43,0.0,0.0,1,2,1,7.0,14,0.0,1
61,305,1,1.0,0.0,1,3,1,47,8,1,3,0.0,1,1,2,2,2.0,2.0,3,12,1,1,1,2,1,270.0,4.0,200.0,70.0,70.0,2,100.0,4.0,2,6,1,3,2,3,3,2,2.0,2,1,10,2.26,997702.35,4.0,100.0,2,25.0,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,1,8.51,25.0,0.0,4,4,2,1.0,2,0.0,1
62,309,1,1.0,0.0,1,4,1,16,17,2,2,0.0,1,1,2,2,2.0,2.0,3,31,2,2,2,2,2,0.0,0.0,80.0,12.0,12.0,2,50.0,2.0,2,7,2,2,1,2,2,1,2.0,1,1,3,3.52,3744975.54,2.0,50.0,2,25.0,1,2,2,2,2,2,1,2,2,2,2,2,2,2,1,2,2,2,2,1,2,2,2,1,24.71,25.0,0.0,4,4,1,7.0,14,3.0,1
63,311,1,2.0,0.0,1,7,1,65,27,1,1,1.0,2,2,6,6,6.0,6.0,7,14,2,2,2,2,2,1462.08,3.0,550.0,200.0,200.0,2,90.0,3.0,2,6,3,2,2,2,2,2,2.0,1,2,2,2.69,10259011.96,3.0,90.0,2,30.0,2,2,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,1,1,2,2,2,1,49.55,30.0,0.0,1,2,1,0.0,3,4.0,1
64,313,1,2.0,0.0,1,9,1,65,27,2,1,1.0,2,2,11,11,11.0,11.0,10,14,2,2,2,2,1,2000.0,3.0,1150.0,60.0,60.0,2,0.0,0.0,0,7,2,2,2,2,2,2,2.0,2,2,9,2.69,10259011.96,0.0,0.0,2,0.0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,49.55,0.0,0.0,1,2,1,1.0,5,5.0,1
65,315,1,2.0,0.0,1,10,1,3,2,1,3,0.0,1,1,2,2,2.0,2.0,3,12,2,2,2,2,2,608.61,2.0,300.0,150.0,150.0,2,0.0,0.0,0,6,2,2,1,1,1,1,2.0,1,2,2,3.62,8619300.21,0.0,0.0,2,0.0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,62.34,0.0,0.0,4,4,1,0.0,3,5.0,1
66,321,1,1.0,0.0,1,3,1,22,1,2,3,0.0,1,1,1,1,1.0,1.0,2,12,2,2,2,2,2,0.0,0.0,90.0,10.0,10.0,2,0.0,0.0,0,5,2,2,2,3,2,3,2.0,1,1,10,3.67,2284165.39,0.0,0.0,2,0.0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,70.75,0.0,0.0,4,4,1,7.0,14,0.0,1
67,324,1,1.0,0.0,1,5,1,25,29,1,1,1.0,2,2,4,4,4.0,4.0,5,14,2,2,2,2,1,1800.0,2.0,150.0,40.0,40.0,2,900.0,2.0,2,6,2,2,2,2,2,1,2.0,1,2,2,3.4,144297193.5,2.0,900.0,2,450.0,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,1,192.83,450.0,0.0,1,2,1,1.0,4,2.0,1
68,328,1,1.0,0.0,1,4,1,3,22,1,1,4.0,2,2,5,5,5.0,5.0,6,14,2,2,2,2,1,318.0,1.0,200.0,30.0,30.0,2,25.0,1.0,2,6,2,2,3,2,3,2,1.0,1,1,7,2.32,26886960.71,1.0,25.0,2,25.0,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,1,99.14,25.0,0.0,2,2,1,3.0,10,1.0,1
69,335,1,1.0,0.0,1,5,1,25,29,2,2,0.0,1,2,0,0,0.5,0.5,1,45,1,2,3,2,2,0.0,0.0,20.0,0.0,0.0,2,600.0,1.0,2,6,4,4,4,4,4,4,0.0,1,1,7,3.4,144297193.5,1.0,600.0,2,600.0,2,2,2,2,1,2,2,2,2,2,1,1,2,2,2,2,2,1,2,2,2,2,1,1,192.83,600.0,0.0,4,4,2,11.0,18,2.0,2
70,337,1,3.0,0.0,1,8,1,16,17,1,1,1.0,1,2,5,5,5.0,5.0,6,14,2,2,2,2,1,1000.0,4.0,400.0,200.0,200.0,2,200.0,4.0,2,7,2,2,1,1,1,1,2.0,1,2,3,3.52,3744975.54,4.0,200.0,2,50.0,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,1,24.71,50.0,0.0,1,1,1,1.0,2,3.0,1
71,338,1,3.0,0.0,1,3,1,25,29,1,1,1.0,2,2,6,6,6.0,6.0,7,14,2,2,2,2,1,1304.0,1.0,470.0,100.0,100.0,2,300.0,1.0,2,6,2,2,3,2,2,1,1.0,1,1,1,3.4,144297193.5,1.0,300.0,2,300.0,2,2,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,1,1,2,2,2,1,192.83,300.0,0.0,1,1,1,1.0,2,2.0,1
72,340,1,3.0,0.0,1,4,1,20,23,2,1,1.0,2,2,11,11,11.0,11.0,10,31,2,2,2,2,2,0.0,0.0,200.0,100.0,100.0,2,200.0,1.0,2,6,2,2,2,1,1,1,1.0,2,2,1,10.83,7524849.87,1.0,200.0,2,200.0,1,2,2,2,1,1,2,2,2,2,2,2,2,2,1,2,2,1,1,2,2,2,2,1,297.31,200.0,0.0,1,2,1,7.0,14,2.0,1
73,341,1,3.0,0.0,1,3,1,47,8,1,1,1.0,1,2,0,0,0.5,0.5,1,13,2,2,2,2,2,0.0,0.0,10.0,0.0,0.0,2,50.0,1.0,2,6,2,2,2,1,1,1,1.0,1,1,10,2.26,997702.35,1.0,50.0,2,50.0,1,2,2,2,2,1,2,2,2,2,2,2,2,2,1,2,2,2,1,2,2,2,2,1,8.51,50.0,0.0,1,1,1,11.0,18,4.0,1
74,347,1,3.0,0.0,1,2,1,58,20,2,1,4.0,2,2,7,7,7.0,7.0,8,14,2,2,2,2,1,2200.0,3.0,800.0,120.0,120.0,2,1000.0,3.0,1,6,2,2,2,1,1,2,2.0,1,1,10,2.91,70925050.43,3.0,1000.0,2,333.33,1,2,1,2,2,2,2,2,2,2,2,2,2,2,1,2,1,2,2,2,2,2,2,1,100.7,333.33,0.0,2,2,1,1.0,2,4.0,1
75,357,1,1.0,0.0,1,3,1,7,48,1,1,4.0,2,1,24,24,24.0,24.0,11,14,2,2,2,2,1,480.0,1.0,450.0,150.0,150.0,2,80.0,1.0,2,7,2,2,1,1,1,1,1.0,1,1,13,3.35,7283128.88,1.0,80.0,2,80.0,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,1,28.26,80.0,0.0,2,1,1,3.0,10,0.0,1
76,359,1,1.0,0.0,1,10,1,16,17,1,1,1.0,1,1,7,7,7.0,7.0,8,14,2,2,2,2,2,0.0,0.0,200.0,50.0,50.0,2,70.0,1.0,2,7,2,2,1,2,2,2,2.0,2,2,7,3.52,3744975.54,1.0,70.0,2,70.0,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,1,24.71,70.0,0.0,1,2,1,7.0,14,1.0,1
77,364,1,1.0,0.0,1,4,1,106,13,1,1,4.0,1,1,2,2,2.0,2.0,3,14,2,2,2,2,2,0.0,0.0,60.0,30.0,30.0,2,10.0,1.0,2,6,2,2,2,1,2,1,2.0,2,1,7,3.74,4289628.18,1.0,10.0,2,10.0,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,1,189.3,10.0,0.0,2,2,1,7.0,14,0.0,1
78,369,1,1.0,0.0,1,5,1,25,29,1,1,1.0,2,2,4,4,4.0,4.0,5,14,2,2,2,2,2,501.93,6.0,140.0,60.0,60.0,2,200.0,1.0,2,6,2,2,2,1,2,2,2.0,2,1,7,3.4,144297193.5,1.0,200.0,2,200.0,2,2,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,1,1,2,2,2,1,192.83,200.0,0.0,1,2,1,0.0,1,2.0,1
79,379,1,1.0,0.0,1,10,1,7,48,2,3,0.0,1,2,6,6,6.0,6.0,7,14,1,1,1,1,2,602.32,2.0,300.0,40.0,40.0,2,200.0,2.0,2,7,2,1,2,1,2,2,2.0,2,2,11,3.35,7283128.88,2.0,200.0,2,100.0,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,1,28.26,100.0,0.0,4,4,3,1.0,5,1.0,1
80,383,1,1.0,0.0,1,5,1,25,29,1,1,4.0,2,2,4,4,4.0,4.0,5,14,2,2,2,2,1,1100.0,3.0,350.0,200.0,200.0,2,150.0,1.0,2,6,2,2,1,1,1,1,2.0,2,2,7,3.4,144297193.5,1.0,150.0,2,150.0,2,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,1,1,2,2,2,2,1,192.83,150.0,0.0,2,1,1,1.0,4,5.0,1
81,384,1,1.0,0.0,1,3,1,54,30,2,1,4.0,2,2,4,4,4.0,4.0,5,31,2,2,2,2,2,0.0,0.0,20.0,50.0,50.0,2,200.0,1.0,2,5,2,2,1,1,1,1,2.0,2,1,7,2.79,815049.59,1.0,200.0,2,200.0,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,1,5.7,200.0,0.0,2,1,1,7.0,14,0.0,1
82,388,1,1.0,0.0,1,4,1,57,34,1,1,4.0,1,1,6,6,6.0,6.0,7,31,2,2,2,2,2,0.0,0.0,140.0,50.0,50.0,2,854.0,1.0,2,7,2,2,1,1,2,1,1.0,1,1,1,7.04,6004575.0,1.0,854.0,2,854.0,2,1,1,2,2,2,2,2,2,2,2,1,2,2,2,1,1,2,2,2,2,2,1,1,26.7,854.0,0.0,2,2,1,7.0,14,2.0,1
83,399,1,0.0,0.0,1,4,1,58,20,2,1,4.0,2,1,2,2,2.0,2.0,3,14,2,2,2,2,2,338.62,3.0,120.0,80.0,80.0,2,0.0,0.0,0,7,2,2,2,2,2,2,2.0,1,2,7,2.91,70925050.43,0.0,0.0,2,0.0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,100.7,0.0,0.0,2,2,1,0.0,2,0.0,1
84,401,1,0.0,0.0,1,8,1,58,20,2,1,1.0,2,1,1,1,1.0,1.0,2,14,2,2,2,2,1,200.0,4.0,70.0,20.0,20.0,2,0.0,0.0,0,5,2,2,2,2,1,2,2.0,1,2,6,2.91,70925050.43,0.0,0.0,2,0.0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,100.7,0.0,0.0,1,1,1,1.0,2,0.0,1
85,402,1,0.0,0.0,1,3,1,47,8,1,1,4.0,1,1,5,5,5.0,5.0,6,14,2,2,2,2,1,1900.0,1.0,100.0,25.0,25.0,2,0.0,0.0,0,7,2,2,2,2,1,2,2.0,1,1,10,2.26,997702.35,0.0,0.0,2,0.0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,8.51,0.0,0.0,2,2,1,1.0,1,0.0,1
86,407,1,2.0,0.0,1,12,1,57,34,2,1,1.0,2,2,55,55,55.0,55.0,12,31,2,2,2,2,2,0.0,0.0,0.0,0.0,0.0,2,0.0,0.0,0,7,1,2,3,3,3,3,3.0,1,2,11,7.04,6004575.0,0.0,0.0,2,0.0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,26.7,0.0,0.0,1,2,1,7.0,14,2.0,1
87,409,1,1.0,0.0,1,6,1,67,47,1,1,2.0,1,1,7,7,7.0,7.0,8,14,1,1,1,1,2,3069.25,5.0,1000.0,300.0,300.0,2,5000.0,5.0,2,5,1,1,1,1,1,1,2.0,1,2,2,5.87,316518.39,5.0,5000.0,2,1000.0,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,1,66.43,1000.0,0.0,1,2,3,1.0,4,3.0,1
88,418,1,2.0,0.0,1,7,1,65,27,1,1,1.0,2,2,7,7,7.0,7.0,8,14,2,2,2,2,1,2800.0,3.0,1000.0,200.0,200.0,2,200.0,3.0,1,6,2,2,2,2,2,2,2.0,1,2,3,2.69,10259011.96,3.0,200.0,2,66.67,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,1,49.55,66.67,0.0,1,2,1,1.0,3,3.0,1
89,419,1,2.0,0.0,1,7,1,65,27,2,1,1.0,2,2,13,13,13.0,13.0,10,31,2,2,2,2,2,0.0,0.0,200.0,150.0,150.0,2,130.0,2.0,2,7,1,2,3,3,2,2,2.0,2,2,9,2.69,10259011.96,2.0,130.0,2,65.0,1,2,2,2,2,2,1,2,2,2,2,2,2,2,1,2,2,2,2,1,2,2,2,1,49.55,65.0,0.0,1,2,1,7.0,14,3.0,1
90,423,1,1.0,0.0,1,12,1,7,48,2,3,0.0,1,1,2,2,2.0,2.0,3,12,2,2,2,2,2,0.0,0.0,30.0,50.0,50.0,2,30.0,1.0,2,6,2,2,2,2,2,2,1.0,2,1,11,3.35,7283128.88,1.0,30.0,2,30.0,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,1,28.26,30.0,0.0,4,4,1,12.0,19,1.0,1
91,442,1,3.0,0.0,1,12,1,123,31,2,3,0.0,1,2,1,1,1.0,1.0,2,14,2,2,2,2,2,0.0,0.0,80.0,50.0,50.0,2,7500.0,2.0,1,5,3,3,2,2,1,2,2.0,1,2,11,2.78,4267761.18,2.0,0.0,2,3750.0,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,1,39.86,0.0,0.0,4,4,1,12.0,19,5.0,2
92,460,1,1.0,0.0,1,8,1,25,29,2,1,1.0,2,2,1,1,1.0,1.0,2,14,2,2,2,2,1,420.0,2.0,200.0,60.0,60.0,2,700.0,2.0,2,7,2,2,1,2,2,2,2.0,2,2,6,3.4,144297193.5,2.0,700.0,2,350.0,2,2,2,2,2,1,2,2,2,2,2,1,2,2,2,2,2,2,1,2,2,2,1,1,192.83,350.0,0.0,1,2,1,1.0,4,5.0,1
93,467,1,1.0,0.0,1,4,1,44,21,2,3,0.0,1,2,0,0,0.5,0.5,1,45,2,2,3,2,2,0.0,0.0,0.0,0.0,0.0,2,120.0,1.0,2,6,4,4,4,4,4,4,0.0,1,1,13,6.01,6300175.81,1.0,120.0,2,120.0,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,1,41.86,120.0,0.0,4,4,1,11.0,18,1.0,1
94,469,1,1.0,0.0,1,12,1,8,48,1,1,1.0,2,2,5,5,5.0,5.0,6,14,2,2,2,2,2,0.0,0.0,20.0,30.0,30.0,2,110.0,1.0,2,7,2,2,1,1,1,1,1.0,2,4,11,3.35,7283128.88,1.0,110.0,2,110.0,1,2,2,2,2,2,1,2,2,2,2,2,2,2,1,2,2,2,2,1,2,2,2,1,28.26,110.0,0.0,1,2,1,7.0,14,1.0,1
95,474,1,1.0,0.0,1,10,1,46,7,1,1,1.0,1,1,4,4,4.0,4.0,5,14,2,2,2,2,2,792.74,2.0,600.0,160.0,160.0,2,280.0,2.0,2,6,1,1,2,2,1,2,2.0,2,2,9,3.87,1047713.72,2.0,280.0,2,140.0,1,2,2,2,2,2,1,2,2,2,2,2,2,2,1,2,2,2,2,1,2,2,2,1,24.47,140.0,0.0,1,2,1,0.0,2,0.0,1
96,475,1,1.0,0.0,1,3,1,32,5,2,2,0.0,1,1,1,1,1.0,1.0,2,97,2,2,2,2,2,0.0,0.0,14.0,5.0,5.0,2,0.0,0.0,0,6,4,4,4,4,4,4,0.0,1,1,10,3.27,748086.06,0.0,0.0,2,0.0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,66.43,0.0,0.0,4,4,1,7.0,14,0.0,2
97,484,1,1.0,0.0,1,11,1,54,30,2,1,1.0,2,2,4,4,4.0,4.0,5,31,2,2,2,2,2,0.0,0.0,0.0,12.0,12.0,2,40.0,2.0,2,6,1,2,2,2,1,3,2.0,1,2,11,2.79,815049.59,2.0,40.0,2,20.0,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,1,5.7,20.0,0.0,1,2,1,7.0,14,1.0,1
98,485,1,1.0,0.0,1,10,1,7,48,2,1,4.0,1,2,1,1,1.0,1.0,2,97,2,2,2,2,1,130.0,2.0,40.0,20.0,20.0,2,10.0,1.0,2,6,4,4,4,4,4,4,0.0,2,3,8,3.35,7283128.88,1.0,10.0,2,10.0,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,1,28.26,10.0,0.0,2,2,1,1.0,5,0.0,1
99,487,1,3.0,0.0,1,4,1,133,25,1,1,1.0,2,2,3,3,3.0,3.0,4,41,2,2,3,2,1,350.0,1.0,280.0,80.0,80.0,2,90.0,1.0,2,6,4,4,4,4,4,4,0.0,1,1,3,4.43,20786358.91,1.0,90.0,2,90.0,2,2,2,1,2,2,2,2,2,2,2,1,2,2,2,2,2,1,2,2,2,2,1,1,212.11,90.0,0.0,1,2,1,1.0,1,2.0,1
100,490,1,3.0,0.0,1,9,1,117,36,2,1,1.0,2,2,1,1,1.0,1.0,2,41,2,2,3,2,1,120.0,1.0,120.0,70.0,70.0,2,170.0,1.0,2,6,4,4,4,4,4,4,0.0,1,2,2,4.61,1673005.46,1.0,170.0,2,170.0,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,1,84.07,170.0,0.0,1,2,1,1.0,1,2.0,1
101,498,1,3.0,0.0,1,4,1,25,29,1,1,1.0,2,2,3,3,3.0,3.0,4,14,2,2,2,2,1,1100.0,3.0,650.0,150.0,150.0,2,620.0,1.0,1,7,2,2,1,1,2,1,1.0,2,1,1,3.4,144297193.5,1.0,620.0,2,620.0,1,2,2,2,2,1,1,2,2,2,2,2,2,2,1,2,2,2,1,1,2,2,2,1,192.83,620.0,0.0,1,1,1,1.0,3,4.0,1
102,500,1,3.0,0.0,1,4,1,25,29,1,1,1.0,2,2,5,5,5.0,5.0,6,14,2,2,2,2,1,1200.0,2.0,500.0,150.0,150.0,2,3430.0,2.0,1,7,3,2,1,1,1,1,2.0,1,1,1,3.4,144297193.5,2.0,3430.0,2,1715.0,1,2,2,2,1,1,1,2,2,2,2,2,2,2,1,2,2,1,1,1,2,2,2,1,192.83,1715.0,0.0,1,1,1,1.0,3,4.0,1
103,504,1,3.0,0.0,1,9,1,7,48,2,1,1.0,2,2,6,6,6.0,6.0,7,14,2,2,2,2,1,1400.0,4.0,600.0,150.0,150.0,2,320.0,4.0,2,6,2,2,2,2,2,1,2.0,1,2,8,3.35,7283128.88,4.0,320.0,2,80.0,1,2,2,2,2,1,1,2,2,2,2,2,2,2,1,2,2,2,1,1,2,2,2,1,28.26,80.0,0.0,1,1,1,1.0,2,1.0,1
104,520,1,3.0,0.0,1,5,1,58,20,2,1,1.0,2,2,1,1,1.0,1.0,2,14,2,2,2,2,1,200.0,2.0,120.0,60.0,60.0,2,1280.0,2.0,1,6,3,2,2,2,2,2,1.0,2,1,7,2.91,70925050.43,2.0,1280.0,2,640.0,1,2,2,2,1,1,2,2,2,2,2,2,2,2,1,2,2,1,1,2,2,2,2,1,100.7,640.0,0.0,1,2,1,1.0,2,3.0,1
105,529,1,1.0,0.0,1,6,1,125,24,2,1,1.0,2,2,0,0,0.5,0.5,1,41,2,2,3,2,2,0.0,0.0,50.0,50.0,50.0,2,430.0,1.0,2,7,4,4,4,4,4,4,0.0,1,2,1,3.42,10639183.79,1.0,430.0,2,430.0,1,2,2,2,1,2,2,1,2,2,2,2,2,2,1,2,2,1,2,2,1,2,2,1,80.99,430.0,0.0,1,2,1,11.0,18,3.0,1
106,531,1,1.0,0.0,1,7,1,125,24,2,1,1.0,2,2,1,1,1.0,1.0,2,41,2,2,3,2,1,300.0,1.0,50.0,150.0,150.0,2,0.0,0.0,0,7,4,4,4,4,4,4,0.0,2,2,1,3.42,10639183.79,0.0,0.0,2,0.0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,80.99,0.0,0.0,1,2,1,1.0,2,5.0,1
107,532,1,1.0,0.0,1,6,1,125,24,2,1,2.0,2,2,1,1,1.0,1.0,2,41,2,2,3,2,1,350.0,1.0,0.0,60.0,60.0,2,0.0,0.0,0,5,4,4,4,4,4,4,0.0,2,2,1,3.42,10639183.79,0.0,0.0,2,0.0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,80.99,0.0,0.0,1,2,1,1.0,4,3.0,1
108,535,1,2.0,0.0,1,6,1,115,28,2,1,1.0,2,2,5,5,5.0,5.0,6,14,2,2,2,2,1,1900.0,3.0,700.0,300.0,300.0,2,700.0,3.0,2,7,2,2,2,2,2,2,2.0,2,2,1,3.18,4764138.75,3.0,700.0,2,233.33,2,2,2,2,1,2,1,2,2,2,2,2,2,2,2,2,2,1,2,1,2,2,2,1,27.58,233.33,0.0,1,2,1,1.0,2,5.0,1
109,538,1,2.0,0.0,1,4,1,115,28,1,1,1.0,2,2,3,3,3.0,3.0,4,43,2,2,3,2,2,653.41,1.0,0.0,25.0,25.0,2,80.0,1.0,2,7,4,4,4,4,4,4,0.0,1,1,10,3.18,4764138.75,1.0,80.0,2,80.0,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,1,27.58,80.0,0.0,1,2,1,0.0,2,0.0,1
